id,event_date,event_name,weight_class,winner,red_fighter,blue_fighter,red_height_cm,blue_height_cm,red_reach_cm,blue_reach_cm,red_age,blue_age,red_odds,blue_odds,red_avg_td_landed,blue_avg_td_landed,height_diff,reach_diff,avg_td_diff,red_win
135,2024-09-14,,Bantamweight,Red,Raul Rosas Jr.,Aoriqileng,175.26,170.18,170.18,175.26,19,31,,,4.02,1.2,5.079999999999984,-5.079999999999984,2.8199999999999994,1
136,2024-09-07,,Welterweight,Blue,Gilbert Burns,Sean Brady,177.8,177.8,180.34,182.88,38,31,,,2.1,3.49,0.0,-2.539999999999992,-1.3900000000000001,0
137,2024-09-07,,Women's Flyweight,Blue,Jessica Andrade,Natalia Silva,154.94,162.56,157.48,165.1,32,27,,,2.23,0.4,-7.6200000000000045,-7.6200000000000045,1.83,0
138,2024-09-07,,Featherweight,Red,Steve Garcia,Kyle Nelson,182.88,180.34,190.5,180.34,32,33,,,1.17,1.06,2.539999999999992,10.159999999999997,0.10999999999999988,1
139,2024-09-07,,Bantamweight,Blue,Matt Schnell,Cody Durden,172.72,170.18,177.8,170.18,34,33,225.0,-278.0,0.56,4.36,2.539999999999992,7.6200000000000045,-3.8000000000000003,0
140,2024-09-07,,Lightweight,Blue,Trevor Peek,Yanal Ashmouz,175.26,175.26,177.8,175.26,29,29,105.0,-125.0,1.45,4.8,0.0,2.5400000000000205,-3.3499999999999996,0
141,2024-09-07,,Lightweight,Blue,Rongzhu,Chris Padilla,175.26,175.26,182.88,187.96,24,28,-258.0,210.0,1.85,3.26,0.0,-5.0800000000000125,-1.4099999999999997,0
142,2024-09-07,,Featherweight,Red,Isaac Dulgarian,Brendon Marotte,170.18,175.26,180.34,177.8,28,28,-2100.0,1100.0,5.15,0.0,-5.079999999999984,2.539999999999992,5.15,1
143,2024-09-07,,Flyweight,Blue,Felipe dos Santos,Andre Lima,170.18,170.18,177.8,170.18,23,25,140.0,-166.0,0.0,1.13,0.0,7.6200000000000045,-1.13,0
144,2024-09-07,,Featherweight,Blue,Yizha,Gabriel Santos,170.18,175.26,180.34,177.8,27,27,220.0,-270.0,3.54,3.44,-5.079999999999984,2.539999999999992,0.10000000000000009,0
145,2024-09-07,,Women's Strawweight,Red,Jaqueline Amorim,Vanessa Demopoulos,160.02,157.48,172.72,149.86,29,35,-258.0,210.0,1.78,0.41,2.5400000000000205,22.859999999999985,1.37,1
146,2024-09-07,,Middleweight,Red,Andre Petroski,Dylan Budka,182.88,182.88,185.42,190.5,33,24,-298.0,240.0,3.91,2.02,0.0,-5.0800000000000125,1.8900000000000001,1
147,2024-09-07,,Featherweight,Blue,Zygimantas Ramaska,Nathan Fletcher,180.34,170.18,180.34,177.8,27,26,120.0,-142.0,0.0,9.63,10.159999999999997,2.539999999999992,-9.63,0
148,2024-08-24,,Middleweight,Blue,Jared Cannonier,Caio Borralho,180.34,185.42,195.58,190.5,40,31,260.0,-325.0,0.42,1.56,-5.079999999999984,5.0800000000000125,-1.1400000000000001,0
149,2024-08-24,,Women's Strawweight,Blue,Angela Hill,Tabatha Ricci,160.02,154.94,162.56,154.94,39,29,160.0,-192.0,0.76,2.99,5.0800000000000125,7.6200000000000045,-2.2300000000000004,0
150,2024-08-24,,Middleweight,Blue,Robert Valentin,Ryan Loder,187.96,187.96,195.58,193.04,29,33,-142.0,120.0,0.0,2.2,0.0,2.5400000000000205,-2.2,0
151,2024-08-24,,Featherweight,Blue,Kaan Ofli,Mairon Santos,170.18,170.18,167.64,182.88,31,24,200.0,-245.0,0.0,0.0,0.0,-15.240000000000009,0.0,0
152,2024-08-24,,Welterweight,Blue,Neil Magny,Michael Morales,190.5,182.88,203.2,200.66,37,25,600.0,-900.0,2.15,1.16,7.6200000000000045,2.539999999999992,0.99,0
153,2024-08-24,,Middleweight,Blue,Edmen Shahbazyan,Gerald Meerschaert,190.5,185.42,190.5,195.58,26,36,-325.0,260.0,2.01,2.14,5.0800000000000125,-5.0800000000000125,-0.13000000000000034,0
154,2024-08-24,,Lightweight,Blue,Dennis Buzukja,Francis Marshall,175.26,175.26,177.8,182.88,26,25,180.0,-218.0,0.63,2.68,0.0,-5.079999999999984,-2.0500000000000003,0
155,2024-08-24,,Middleweight,Red,Zachary Reese,Jose Daniel Medina,193.04,182.88,195.58,187.96,30,33,-900.0,600.0,4.08,0.5,10.159999999999997,7.6200000000000045,3.58,1
156,2024-08-24,,Lightweight,Red,Viacheslav Borshchev,James Llontop,180.34,182.88,175.26,185.42,32,25,-258.0,210.0,0.0,0.0,-2.539999999999992,-10.159999999999997,0.0,1
157,2024-08-24,,Women's Bantamweight,Red,Jacqueline Cavalcanti,Josiane Nunes,172.72,157.48,177.8,170.18,26,30,-290.0,235.0,0.0,0.0,15.240000000000009,7.6200000000000045,0.0,1
158,2024-08-24,,Women's Flyweight,Red,Wang Cong,Victoria Leonardo,167.64,165.1,167.64,162.56,32,34,,,3.66,1.57,2.539999999999992,5.079999999999984,2.09,1
159,2024-08-17,,Middleweight,Red,Dricus Du Plessis,Israel Adesanya,185.42,193.04,193.04,203.2,30,35,-120.0,100.0,3.04,0.05,-7.6200000000000045,-10.159999999999997,2.99,1
160,2024-08-17,,Flyweight,Red,Kai Kara-France,Steve Erceg,162.56,172.72,175.26,172.72,31,29,220.0,-298.0,0.61,1.16,-10.159999999999997,2.539999999999992,-0.5499999999999999,1
161,2024-08-17,,Lightweight,Blue,Mateusz Gamrot,Dan Hooker,177.8,182.88,177.8,190.5,33,34,-445.0,310.0,5.25,0.73,-5.079999999999984,-12.699999999999989,4.52,0
162,2024-08-17,,Heavyweight,Blue,Tai Tuivasa,Jairzinho Rozenstruik,187.96,187.96,190.5,198.12,31,36,195.0,-260.0,0.0,0.0,0.0,-7.6200000000000045,0.0,0
163,2024-08-17,,Welterweight,Blue,Li Jingliang,Carlos Prates,182.88,185.42,180.34,198.12,36,31,320.0,-410.0,1.19,0.0,-2.539999999999992,-17.78,1.19,0
164,2024-08-17,,Heavyweight,Blue,Junior Tafa,Valter Walker,190.5,198.12,190.5,198.12,27,26,114.0,-145.0,0.0,4.52,-7.6200000000000045,-7.6200000000000045,-4.52,0
165,2024-08-17,,Featherweight,Blue,Josh Culibao,Ricardo Ramos,177.8,175.26,185.42,182.88,30,29,-135.0,105.0,0.0,2.77,2.5400000000000205,2.539999999999992,-2.77,0
166,2024-08-17,,Women's Flyweight,Red,Casey O'Neill,Luana Santos,167.64,167.64,175.26,170.18,26,24,124.0,-160.0,1.45,1.62,0.0,5.079999999999984,-0.17000000000000015,1
167,2024-08-17,,Featherweight,Red,Jack Jenkins,Herbert Burns,170.18,175.26,172.72,185.42,30,36,-1050.0,600.0,2.12,2.94,-5.079999999999984,-12.699999999999989,-0.8199999999999998,1
168,2024-08-17,,Lightweight,Red,Tom Nolan,Alex Reyes,190.5,180.34,185.42,185.42,24,37,,,0.0,1.5,10.159999999999997,0.0,-1.5,1
169,2024-08-17,,Welterweight,Red,Song Kenan,Ricky Glenn,182.88,182.88,180.34,177.8,34,35,,,0.43,0.72,0.0,2.539999999999992,-0.29,1
170,2024-08-17,,Flyweight,Blue,Stewart Nicoll,Jesus Aguilar,165.1,162.56,165.1,157.48,29,28,,,5.66,1.75,2.539999999999992,7.6200000000000045,3.91,0
171,2024-08-10,,Heavyweight,Blue,Marcin Tybura,Serghei Spivac,190.5,190.5,198.12,198.12,38,29,124.0,-160.0,1.42,4.63,0.0,0.0,-3.21,0
172,2024-08-10,,Featherweight,Blue,Damon Jackson,Chepe Mariscal,180.34,170.18,180.34,175.26,36,31,152.0,-180.0,2.34,3.09,10.159999999999997,5.0800000000000125,-0.75,0
173,2024-08-10,,Welterweight,Red,Danny Barlow,Nikolay Veretennikov,187.96,185.42,200.66,190.5,29,34,-425.0,300.0,0.0,0.0,2.5400000000000205,10.159999999999997,0.0,1
174,2024-08-10,,Bantamweight,Red,Chris Gutierrez,Quang Le,175.26,167.64,170.18,177.8,33,32,-720.0,450.0,0.26,2.0,7.6200000000000045,-7.6200000000000045,-1.74,1
175,2024-08-10,,Women's Bantamweight,Red,Yana Santos,Chelsea Chandler,167.64,172.72,172.72,172.72,34,33,,,0.97,0.91,-5.0800000000000125,0.0,0.05999999999999994,1
176,2024-08-10,,Bantamweight,Red,Toshiomi Kazama,Charalampos Grigoriou,170.18,170.18,175.26,170.18,27,32,,,1.68,2.62,0.0,5.079999999999984,-0.9400000000000002,1
177,2024-08-10,,Women's Bantamweight,Red,Karol Rosa,Pannie Kianzad,165.1,170.18,170.18,167.64,29,32,,,1.2,0.41,-5.0800000000000125,2.5400000000000205,0.79,1
178,2024-08-10,,Heavyweight,Red,Jhonata Diniz,Karl Williams,193.04,190.5,200.66,200.66,33,34,,,0.0,4.2,2.539999999999992,0.0,-4.2,1
179,2024-08-10,,Featherweight,Red,Youssef Zalal,Jarno Errens,177.8,180.34,182.88,185.42,27,29,,,2.33,0.0,-2.539999999999992,-2.539999999999992,2.33,1
180,2024-08-10,,Women's Strawweight,Red,Stephanie Luciano,Talita Alencar,167.64,154.94,165.1,147.32,24,33,,,0.5,2.0,12.699999999999989,17.78,-1.5,1
181,2024-08-03,,Bantamweight,Blue,Cory Sandhagen,Umar Nurmagomedov,180.34,172.72,177.8,175.26,32,28,280.0,-395.0,1.19,3.98,7.6200000000000045,2.5400000000000205,-2.79,0
182,2024-08-03,,Middleweight,Red,Shara Magomedov,Michal Oleksiejczuk,187.96,182.88,185.42,187.96,30,29,-345.0,250.0,0.0,1.08,5.0800000000000125,-2.5400000000000205,-1.08,1
183,2024-08-03,,Bantamweight,Blue,Marlon Vera,Deiveson Figueiredo,172.72,165.1,177.8,172.72,31,36,124.0,-148.0,0.51,1.68,7.6200000000000045,5.0800000000000125,-1.17,0
184,2024-08-03,,Welterweight,Blue,Tony Ferguson,Michael Chiesa,180.34,185.42,193.04,190.5,40,36,360.0,-540.0,0.39,3.35,-5.079999999999984,2.539999999999992,-2.96,0
185,2024-08-03,,Women's Strawweight,Red,Mackenzie Dern,Loopy Godinez,162.56,157.48,160.02,154.94,31,30,-140.0,110.0,0.88,2.95,5.0800000000000125,5.0800000000000125,-2.0700000000000003,1
186,2024-08-03,,Lightweight,Red,Joel Alvarez,Elves Brener,190.5,177.8,195.58,182.88,31,26,-166.0,130.0,0.0,1.23,12.699999999999989,12.700000000000017,-1.23,1
187,2024-08-03,,Light Heavyweight,Red,Azamat Murzakanov,Alonzo Menifield,177.8,182.88,180.34,193.04,35,36,-298.0,240.0,0.62,0.63,-5.079999999999984,-12.699999999999989,-0.010000000000000009,1
188,2024-08-03,,Lightweight,Blue,Mohammad Yahya,Kaue Fernandes,175.26,175.26,185.42,185.42,30,29,250.0,-345.0,0.76,0.76,0.0,0.0,0.0,0
189,2024-08-03,,Heavyweight,Red,Shamil Gaziev,Don'Tale Mayes,193.04,198.12,198.12,205.74,34,32,-1450.0,750.0,1.03,0.65,-5.0800000000000125,-7.6200000000000045,0.38,1
190,2024-08-03,,Lightweight,Red,Guram Kutateladze,Jordan Vucenic,180.34,177.8,182.88,185.42,32,28,-160.0,124.0,0.77,0.0,2.539999999999992,-2.539999999999992,0.77,1
191,2024-08-03,,Women's Strawweight,Blue,Viktoriia Dudakova,Sam Hughes,165.1,165.1,170.18,162.56,25,32,-230.0,175.0,2.63,0.85,0.0,7.6200000000000045,1.7799999999999998,0
192,2024-08-03,,Lightweight,Red,Jai Herbert,Rolando Bedoya,185.42,180.34,195.58,187.96,36,27,-120.0,-110.0,0.5,0.0,5.079999999999984,7.6200000000000045,0.5,1
193,2024-08-03,,Middleweight,Red,Sedriques Dumas,Denis Tiuliulin,187.96,185.42,200.66,195.58,28,36,-238.0,195.0,1.31,0.96,2.5400000000000205,5.079999999999984,0.3500000000000001,1
194,2024-07-27,,Welterweight,Blue,Leon Edwards,Belal Muhammad,187.96,180.34,187.96,182.88,32,36,-270.0,200.0,1.25,2.28,7.6200000000000045,5.0800000000000125,-1.0299999999999998,0
195,2024-07-27,,Heavyweight,Red,Tom Aspinall,Curtis Blaydes,195.58,193.04,198.12,203.2,31,33,-425.0,300.0,3.27,5.69,2.5400000000000205,-5.079999999999984,-2.4200000000000004,1
196,2024-07-27,,Lightweight,Blue,King Green,Paddy Pimblett,177.8,177.8,180.34,185.42,37,29,,-195.0,1.23,0.91,0.0,-5.079999999999984,0.31999999999999995,0
197,2024-07-27,,Middleweight,Blue,Christian Leroy Duncan,Gregory Rodrigues,187.96,190.5,200.66,190.5,29,32,-120.0,100.0,0.31,2.74,-2.539999999999992,10.159999999999997,-2.43,0
198,2024-07-27,,Featherweight,Red,Arnold Allen,Giga Chikadze,172.72,182.88,177.8,187.96,30,35,-270.0,220.0,0.93,0.21,-10.159999999999997,-10.159999999999997,0.7200000000000001,1
199,2024-07-27,,Featherweight,Red,Nathaniel Wood,Daniel Pineda,167.64,170.18,175.26,175.26,31,38,-475.0,325.0,1.56,1.42,-2.5400000000000205,0.0,0.14000000000000012,1
200,2024-07-27,,Women's Strawweight,Blue,Molly McCann,Bruna Brasil,162.56,167.64,157.48,165.1,34,30,-345.0,250.0,1.84,1.93,-5.079999999999984,-7.6200000000000045,-0.08999999999999986,0
201,2024-07-27,,Bantamweight,Red,Jake Hadley,Caolan Loughran,170.18,167.64,177.8,172.72,27,28,195.0,-238.0,0.33,2.0,2.5400000000000205,5.0800000000000125,-1.67,1
202,2024-07-27,,Flyweight,Red,Muhammad Mokaev,Manel Kape,170.18,165.1,177.8,172.72,23,30,-220.0,170.0,5.29,0.54,5.0800000000000125,5.0800000000000125,4.75,1
203,2024-07-27,,Welterweight,Red,Oban Elliott,Preston Parsons,182.88,180.34,182.88,180.34,26,29,,,2.67,3.53,2.539999999999992,2.539999999999992,-0.8599999999999999,1
204,2024-07-27,,Light Heavyweight,Red,Modestas Bukauskas,Marcin Prachnio,190.5,190.5,198.12,187.96,30,36,,,0.38,0.15,0.0,10.159999999999997,0.23,1
205,2024-07-27,,Welterweight,Red,Sam Patterson,Kiefer Crosbie,190.5,180.34,198.12,177.8,28,34,,,1.94,0.0,10.159999999999997,20.319999999999993,1.94,1
206,2024-07-27,,Heavyweight,Red,Mick Parkin,Lukasz Brzeski,193.04,193.04,200.66,198.12,28,32,,,1.49,0.46,0.0,2.539999999999992,1.03,1
207,2024-07-27,,Women's Strawweight,Red,Shauna Bannon,Alice Ardelean,165.1,160.02,165.1,157.48,30,32,,,0.0,1.0,5.079999999999984,7.6200000000000045,-1.0,1
208,2024-07-20,,Women's Strawweight,Blue,Amanda Lemos,Virna Jandiroba,162.56,160.02,165.1,162.56,37,36,-110.0,-120.0,0.9,2.29,2.539999999999992,2.539999999999992,-1.3900000000000001,0
209,2024-07-20,,Featherweight,Red,Steve Garcia,SeungWoo Choi,182.88,182.88,190.5,187.96,32,31,-175.0,145.0,1.17,0.86,0.0,2.539999999999992,0.30999999999999994,1
210,2024-07-20,,Lightweight,Red,Kurt Holobaugh,Kaynan Kruschewsky,180.34,182.88,177.8,185.42,37,33,124.0,-160.0,0.76,2.74,-2.539999999999992,-7.619999999999976,-1.9800000000000002,1
211,2024-07-20,,Flyweight,Blue,Cody Durden,Bruno Silva,170.18,162.56,170.18,165.1,33,34,124.0,-160.0,4.36,2.26,7.6200000000000045,5.0800000000000125,2.1000000000000005,0
212,2024-07-20,,Featherweight,Red,Dooho Choi,Bill Algeo,177.8,182.88,177.8,185.42,33,35,190.0,-230.0,0.75,1.03,-5.079999999999984,-7.619999999999976,-0.28,1
213,2024-07-20,,Featherweight,Blue,JeongYeong Lee,Hyder Amil,177.8,175.26,185.42,177.8,28,34,-218.0,180.0,0.93,0.64,2.5400000000000205,7.619999999999976,0.29000000000000004,0
214,2024-07-20,,Bantamweight,Blue,Brian Kelleher,Cody Gibson,167.64,177.8,167.64,180.34,37,36,,,1.68,1.61,-10.160000000000025,-12.700000000000017,0.06999999999999984,0
215,2024-07-20,,Women's Flyweight,Red,Miranda Maverick,Dione Barbosa,160.02,167.64,165.1,167.64,27,32,,,2.43,1.73,-7.619999999999976,-2.539999999999992,0.7000000000000002,1
216,2024-07-20,,Lightweight,Blue,Loik Radzhabov,Trey Ogden,180.34,180.34,175.26,182.88,33,34,,,4.65,2.04,0.0,-7.6200000000000045,2.6100000000000003,0
217,2024-07-20,,Women's Flyweight,Red,Luana Carolina,Lucie Pudilova,167.64,172.72,175.26,170.18,31,30,,,0.34,0.7,-5.0800000000000125,5.079999999999984,-0.35999999999999993,1
218,2024-07-20,,Heavyweight,Blue,Mohammed Usman,Thomas Petersen,187.96,185.42,200.66,187.96,35,29,,,0.69,2.49,2.5400000000000205,12.699999999999989,-1.8000000000000003,0
219,2024-07-13,,Women's Flyweight,Red,Rose Namajunas,Tracy Cortez,165.1,165.1,165.1,165.1,32,30,-270.0,200.0,1.55,2.09,0.0,0.0,-0.5399999999999998,1
220,2024-07-13,,Welterweight,Blue,Santiago Ponzinibbio,Muslim Salikhov,182.88,180.34,185.42,177.8,37,40,-188.0,145.0,0.59,1.12,2.539999999999992,7.619999999999976,-0.5300000000000001,0
221,2024-07-13,,Lightweight,Blue,Drew Dober,Jean Silva,172.72,170.18,177.8,175.26,35,27,-110.0,-110.0,0.67,0.81,2.539999999999992,2.5400000000000205,-0.14,0
222,2024-07-13,,Welterweight,Red,Gabriel Bonfim,Ange Loosa,185.42,177.8,182.88,187.96,26,31,-410.0,320.0,2.92,2.41,7.619999999999976,-5.0800000000000125,0.5099999999999998,1
223,2024-07-13,,Featherweight,Red,Julian Erosa,Christian Rodriguez,185.42,170.18,187.96,180.34,34,26,220.0,-270.0,1.69,1.07,15.23999999999998,7.6200000000000045,0.6199999999999999,1
224,2024-07-13,,Flyweight,Blue,Joshua Van,Charles Johnson,165.1,175.26,165.1,177.8,22,33,-270.0,220.0,1.62,0.56,-10.159999999999997,-12.700000000000017,1.06,0
225,2024-07-13,,Women's Flyweight,Red,Jasmine Jasudavicius,Fatima Kline,170.18,167.64,172.72,170.18,35,24,-160.0,124.0,2.39,1.0,2.5400000000000205,2.539999999999992,1.3900000000000001,1
226,2024-07-13,,Bantamweight,Red,Montel Jackson,Da'Mon Blackshear,177.8,177.8,190.5,182.88,32,29,-115.0,-105.0,3.41,2.33,0.0,7.6200000000000045,1.08,1
227,2024-07-13,,Women's Flyweight,Red,Luana Santos,Mariya Agapova,167.64,167.64,170.18,172.72,24,27,-425.0,300.0,1.62,0.55,0.0,-2.539999999999992,1.07,1
228,2024-07-13,,Middleweight,Blue,Josh Fremd,Andre Petroski,193.04,182.88,193.04,185.42,30,33,,,0.66,3.91,10.159999999999997,7.6200000000000045,-3.25,0
229,2024-07-13,,Welterweight,Red,Evan Elder,Darrius Flowers,177.8,175.26,182.88,180.34,27,29,,,0.63,0.98,2.5400000000000205,2.539999999999992,-0.35,1
230,2024-06-29,,Light Heavyweight,Red,Alex Pereira,Jiri Prochazka,193.04,190.5,200.66,203.2,36,31,-145.0,114.0,0.14,0.72,2.539999999999992,-2.539999999999992,-0.58,1
231,2024-06-29,,Catch Weight,Blue,Dan Ige,Diego Lopes,170.18,180.34,180.34,182.88,32,29,240.0,-298.0,0.99,0.5,-10.159999999999997,-2.539999999999992,0.49,0
232,2024-06-29,,Light Heavyweight,Blue,Anthony Smith,Roman Dolidze,193.04,187.96,193.04,193.04,35,35,114.0,-145.0,0.46,1.33,5.079999999999984,0.0,-0.8700000000000001,0
233,2024-06-29,,Women's Bantamweight,Blue,Mayra Bueno Silva,Macy Chiasson,167.64,180.34,167.64,182.88,32,32,-105.0,-125.0,0.64,2.37,-12.700000000000017,-15.240000000000009,-1.73,0
234,2024-06-29,,Welterweight,Red,Ian Machado Garry,Michael Page,190.5,190.5,187.96,200.66,26,37,-200.0,154.0,0.77,0.44,0.0,-12.699999999999989,0.33,1
235,2024-06-29,,Middleweight,Red,Joe Pyfer,Marc-Andre Barriault,187.96,185.42,190.5,187.96,27,34,-345.0,250.0,1.45,0.21,2.5400000000000205,2.539999999999992,1.24,1
236,2024-06-29,,Featherweight,Blue,Cub Swanson,Andre Fili,172.72,180.34,177.8,187.96,40,34,180.0,-238.0,1.04,2.15,-7.6200000000000045,-10.159999999999997,-1.1099999999999999,0
237,2024-06-29,,Featherweight,Blue,Charles Jourdain,Jean Silva,175.26,170.18,175.26,175.26,28,27,-135.0,114.0,0.35,0.81,5.079999999999984,0.0,-0.4600000000000001,0
238,2024-06-29,,Bantamweight,Red,Payton Talbott,Yanis Ghemmouri,177.8,175.26,177.8,175.26,25,29,-1750.0,850.0,0.0,0.0,2.5400000000000205,2.5400000000000205,0.0,1
239,2024-06-29,,Women's Strawweight,Blue,Michelle Waterson-Gomez,Gillian Robertson,160.02,165.1,157.48,160.02,38,29,,,1.39,2.48,-5.079999999999984,-2.5400000000000205,-1.09,0
240,2024-06-29,,Heavyweight,Blue,Andrei Arlovski,Martin Buday,190.5,193.04,195.58,195.58,45,32,,,0.37,0.21,-2.539999999999992,0.0,0.16,0
241,2024-06-29,,Flyweight,Red,Rei Tsuruya,Carlos Hernandez,167.64,172.72,172.72,170.18,22,30,,,5.45,1.08,-5.0800000000000125,2.539999999999992,4.37,1
242,2024-06-29,,Bantamweight,Blue,Ricky Simon,Vinicius Oliveira,167.64,175.26,175.26,177.8,31,28,,,5.2,1.38,-7.6200000000000045,-2.5400000000000205,3.8200000000000003,0
243,2024-06-22,,Middleweight,Red,Robert Whittaker,Ikram Aliskerov,182.88,182.88,185.42,193.04,33,31,-130.0,100.0,0.8,1.82,0.0,-7.6200000000000045,-1.02,1
244,2024-06-22,,Heavyweight,Blue,Sergei Pavlovich,Alexander Volkov,190.5,200.66,213.36,203.2,32,35,-238.0,180.0,0.0,0.45,-10.159999999999997,10.160000000000025,-0.45,0
245,2024-06-22,,Middleweight,Red,Kelvin Gastelum,Daniel Rodriguez,175.26,185.42,180.34,187.96,32,37,-220.0,170.0,1.1,0.59,-10.159999999999997,-7.6200000000000045,0.5100000000000001,1
246,2024-06-22,,Middleweight,Red,Shara Magomedov,Antonio Trocoli,187.96,195.58,185.42,203.2,30,33,-810.0,500.0,0.0,0.91,-7.6200000000000045,-17.78,-0.91,1
247,2024-06-22,,Light Heavyweight,Blue,Johnny Walker,Volkan Oezdemir,198.12,187.96,208.28,190.5,32,34,-130.0,110.0,0.45,0.56,10.159999999999997,17.78,-0.11000000000000004,0
248,2024-06-22,,Lightweight,Red,Nasrat Haqparast,Jared Gordon,177.8,175.26,182.88,172.72,28,35,-250.0,205.0,0.28,1.78,2.5400000000000205,10.159999999999997,-1.5,1
249,2024-06-22,,Featherweight,Blue,Muhammad Naimov,Felipe Lima,175.26,167.64,177.8,172.72,29,26,-135.0,114.0,1.8,1.33,7.6200000000000045,5.0800000000000125,0.47,0
250,2024-06-22,,Welterweight,Red,Rinat Fakhretdinov,Nicolas Dalby,182.88,180.34,187.96,187.96,32,39,-395.0,310.0,3.95,1.01,2.539999999999992,0.0,2.9400000000000004,1
251,2024-06-22,,Bantamweight,Blue,Kyung Ho Kang,Muin Gafurov,175.26,170.18,185.42,172.72,36,28,150.0,-195.0,1.97,1.95,5.079999999999984,12.699999999999989,0.020000000000000018,0
252,2024-06-22,,Light Heavyweight,Red,Magomed Gadzhiyasulov,Brendson Ribeiro,187.96,190.5,190.5,205.74,30,27,-410.0,290.0,5.5,2.2,-2.539999999999992,-15.240000000000009,3.3,1
253,2024-06-22,,Bantamweight,Blue,Xiao Long,ChangHo Lee,172.72,172.72,177.8,175.26,26,30,,110.0,1.0,3.24,0.0,2.5400000000000205,-2.24,0
254,2024-06-15,,Flyweight,Blue,Alex Perez,Tatsuro Taira,167.64,170.18,165.1,177.8,32,24,195.0,-260.0,2.04,2.73,-2.5400000000000205,-12.700000000000017,-0.69,0
255,2024-06-15,,Bantamweight,Blue,Douglas Silva de Andrade,Miles Johns,170.18,170.18,172.72,167.64,38,30,140.0,-180.0,0.55,1.02,0.0,5.0800000000000125,-0.47,0
256,2024-06-15,,Featherweight,Blue,Timmy Cuamba,Lucas Almeida,175.26,180.34,180.34,180.34,25,33,-198.0,164.0,1.0,0.0,-5.0800000000000125,0.0,1.0,0
257,2024-06-15,,Bantamweight,Red,Brady Hiestand,Garrett Armfield,172.72,167.64,180.34,177.8,25,27,230.0,-285.0,4.8,0.0,5.0800000000000125,2.539999999999992,4.8,1
258,2024-06-15,,Flyweight,Red,Asu Almabayev,Jose Johnson,162.56,182.88,165.1,180.34,30,29,-395.0,310.0,5.08,0.71,-20.319999999999993,-15.240000000000009,4.37,1
259,2024-06-15,,Welterweight,Blue,Josh Quinlan,Adam Fugitt,182.88,185.42,182.88,195.58,31,35,-145.0,114.0,0.34,2.04,-2.539999999999992,-12.700000000000017,-1.7,0
260,2024-06-15,,Flyweight,Blue,Jimmy Flick,Nate Maness,170.18,177.8,172.72,182.88,33,32,450.0,-720.0,1.55,0.68,-7.6200000000000045,-10.159999999999997,0.87,0
261,2024-06-15,,Women's Flyweight,Blue,Carli Judice,Gabriella Fernandes,170.18,167.64,172.72,167.64,25,30,136.0,-162.0,1.0,0.67,2.5400000000000205,5.0800000000000125,0.32999999999999996,0
262,2024-06-15,,Featherweight,Blue,Jeka Saragih,Westin Wilson,172.72,185.42,175.26,185.42,29,35,-360.0,260.0,2.21,1.68,-12.699999999999989,-10.159999999999997,0.53,0
263,2024-06-15,,Featherweight,Red,Melquizael Costa,Shayilan Nuerdanbieke,177.8,172.72,180.34,175.26,27,30,-238.0,180.0,2.5,3.3,5.0800000000000125,5.0800000000000125,-0.7999999999999998,1
264,2024-06-15,,Women's Strawweight,Red,Josefine Knutsson,Julia Polastri,160.02,157.48,152.4,160.02,28,26,-215.0,165.0,2.0,1.11,2.5400000000000205,-7.6200000000000045,0.8899999999999999,1
265,2024-06-08,,Middleweight,Blue,Jared Cannonier,Nassourdine Imavov,180.34,190.5,195.58,190.5,40,29,110.0,-130.0,0.42,0.88,-10.159999999999997,5.0800000000000125,-0.46,0
266,2024-06-08,,Light Heavyweight,Red,Dominick Reyes,Dustin Jacoby,193.04,190.5,195.58,193.04,34,36,190.0,-250.0,0.35,0.36,2.539999999999992,2.5400000000000205,-0.010000000000000009,1
267,2024-06-08,,Bantamweight,Red,Raul Rosas Jr.,Ricky Turcios,175.26,175.26,170.18,180.34,19,31,-298.0,220.0,4.02,0.89,0.0,-10.159999999999997,3.1299999999999994,1
268,2024-06-08,,Middleweight,Red,Brunno Ferreira,Dustin Stoltzfus,177.8,182.88,182.88,190.5,31,32,-285.0,230.0,0.89,2.45,-5.079999999999984,-7.6200000000000045,-1.56,1
269,2024-06-08,,Middleweight,Blue,Julian Marquez,Zachary Reese,187.96,193.04,182.88,195.58,34,30,-145.0,114.0,0.0,4.08,-5.079999999999984,-12.700000000000017,-4.08,0
270,2024-06-08,,Welterweight,Blue,Miguel Baeza,Punahele Soriano,187.96,180.34,187.96,182.88,31,31,-192.0,160.0,0.36,1.48,7.6200000000000045,5.0800000000000125,-1.12,0
271,2024-06-08,,Lightweight,Blue,Thiago Moises,Ludovit Klein,175.26,170.18,177.8,182.88,29,29,,,1.47,1.7,5.079999999999984,-5.079999999999984,-0.22999999999999998,0
272,2024-06-08,,Welterweight,Blue,Charles Radtke,Carlos Prates,175.26,185.42,182.88,198.12,33,30,,,0.61,0.0,-10.159999999999997,-15.240000000000009,0.61,0
273,2024-06-08,,Bantamweight,Red,Brad Katona,Jesse Butler,167.64,177.8,162.56,185.42,32,32,,,1.88,0.0,-10.160000000000025,-22.859999999999985,1.88,1
